county,precinct,office,district,party,candidate,votes
Johnson,Twp 0-26,US SENATOR,"",Democrat,PATRICK WIESNER,0
Johnson,Twp 0-26,US SENATOR,"",N/A,write in,0
Johnson,Twp 0-27,US SENATOR,"",Democrat,PATRICK WIESNER,0
Johnson,Twp 0-27,US SENATOR,"",N/A,write in,0
Johnson,Twp 0-32,US SENATOR,"",Democrat,PATRICK WIESNER,4
Johnson,Twp 0-32,US SENATOR,"",N/A,write in,0
Johnson,Park 1-01,US SENATOR,"",Democrat,PATRICK WIESNER,385
Johnson,Park 1-01,US SENATOR,"",N/A,write in,1
Johnson,Park 1-02,US SENATOR,"",Democrat,PATRICK WIESNER,456
Johnson,Park 1-02,US SENATOR,"",N/A,write in,1
Johnson,Park 1-03,US SENATOR,"",Democrat,PATRICK WIESNER,334
Johnson,Park 1-03,US SENATOR,"",N/A,write in,1
Johnson,Park 1-04,US SENATOR,"",Democrat,PATRICK WIESNER,116
Johnson,Park 1-04,US SENATOR,"",N/A,write in,1
Johnson,Park 1-05,US SENATOR,"",Democrat,PATRICK WIESNER,259
Johnson,Park 1-05,US SENATOR,"",N/A,write in,0
Johnson,Park 1-06,US SENATOR,"",Democrat,PATRICK WIESNER,434
Johnson,Park 1-06,US SENATOR,"",N/A,write in,1
Johnson,Park 1-07,US SENATOR,"",Democrat,PATRICK WIESNER,419
Johnson,Park 1-07,US SENATOR,"",N/A,write in,2
Johnson,Park 1-08,US SENATOR,"",Democrat,PATRICK WIESNER,352
Johnson,Park 1-08,US SENATOR,"",N/A,write in,1
Johnson,Park 1-09,US SENATOR,"",Democrat,PATRICK WIESNER,188
Johnson,Park 1-09,US SENATOR,"",N/A,write in,0
Johnson,Park 1-10,US SENATOR,"",Democrat,PATRICK WIESNER,387
Johnson,Park 1-10,US SENATOR,"",N/A,write in,1
Johnson,Park 1-11,US SENATOR,"",Democrat,PATRICK WIESNER,189
Johnson,Park 1-11,US SENATOR,"",N/A,write in,0
Johnson,Park 1-12,US SENATOR,"",Democrat,PATRICK WIESNER,509
Johnson,Park 1-12,US SENATOR,"",N/A,write in,0
Johnson,Park 1-13,US SENATOR,"",Democrat,PATRICK WIESNER,264
Johnson,Park 1-13,US SENATOR,"",N/A,write in,0
Johnson,Park 1-14,US SENATOR,"",Democrat,PATRICK WIESNER,386
Johnson,Park 1-14,US SENATOR,"",N/A,write in,1
Johnson,Park 1-15,US SENATOR,"",Democrat,PATRICK WIESNER,187
Johnson,Park 1-15,US SENATOR,"",N/A,write in,0
Johnson,Park 1-16,US SENATOR,"",Democrat,PATRICK WIESNER,436
Johnson,Park 1-16,US SENATOR,"",N/A,write in,0
Johnson,Park 1-17,US SENATOR,"",Democrat,PATRICK WIESNER,204
Johnson,Park 1-17,US SENATOR,"",N/A,write in,0
Johnson,Park 1-18,US SENATOR,"",Democrat,PATRICK WIESNER,333
Johnson,Park 1-18,US SENATOR,"",N/A,write in,1
Johnson,Park 1-19,US SENATOR,"",Democrat,PATRICK WIESNER,331
Johnson,Park 1-19,US SENATOR,"",N/A,write in,1
Johnson,Park 1-20,US SENATOR,"",Democrat,PATRICK WIESNER,193
Johnson,Park 1-20,US SENATOR,"",N/A,write in,0
Johnson,Park 1-21,US SENATOR,"",Democrat,PATRICK WIESNER,119
Johnson,Park 1-21,US SENATOR,"",N/A,write in,0
Johnson,Park 1-22,US SENATOR,"",Democrat,PATRICK WIESNER,97
Johnson,Park 1-22,US SENATOR,"",N/A,write in,0
Johnson,Park 2-01,US SENATOR,"",Democrat,PATRICK WIESNER,284
Johnson,Park 2-01,US SENATOR,"",N/A,write in,0
Johnson,Park 2-02,US SENATOR,"",Democrat,PATRICK WIESNER,331
Johnson,Park 2-02,US SENATOR,"",N/A,write in,0
Johnson,Park 2-03,US SENATOR,"",Democrat,PATRICK WIESNER,268
Johnson,Park 2-03,US SENATOR,"",N/A,write in,0
Johnson,Park 2-04,US SENATOR,"",Democrat,PATRICK WIESNER,330
Johnson,Park 2-04,US SENATOR,"",N/A,write in,2
Johnson,Park 2-05,US SENATOR,"",Democrat,PATRICK WIESNER,371
Johnson,Park 2-05,US SENATOR,"",N/A,write in,0
Johnson,Park 2-06,US SENATOR,"",Democrat,PATRICK WIESNER,291
Johnson,Park 2-06,US SENATOR,"",N/A,write in,0
Johnson,Park 2-07,US SENATOR,"",Democrat,PATRICK WIESNER,233
Johnson,Park 2-07,US SENATOR,"",N/A,write in,0
Johnson,Park 2-08,US SENATOR,"",Democrat,PATRICK WIESNER,256
Johnson,Park 2-08,US SENATOR,"",N/A,write in,1
Johnson,Park 2-09,US SENATOR,"",Democrat,PATRICK WIESNER,261
Johnson,Park 2-09,US SENATOR,"",N/A,write in,0
Johnson,Park 2-10,US SENATOR,"",Democrat,PATRICK WIESNER,189
Johnson,Park 2-10,US SENATOR,"",N/A,write in,1
Johnson,Park 2-11,US SENATOR,"",Democrat,PATRICK WIESNER,286
Johnson,Park 2-11,US SENATOR,"",N/A,write in,1
Johnson,Park 2-12,US SENATOR,"",Democrat,PATRICK WIESNER,229
Johnson,Park 2-12,US SENATOR,"",N/A,write in,0
Johnson,Park 2-13,US SENATOR,"",Democrat,PATRICK WIESNER,224
Johnson,Park 2-13,US SENATOR,"",N/A,write in,1
Johnson,Park 2-14,US SENATOR,"",Democrat,PATRICK WIESNER,245
Johnson,Park 2-14,US SENATOR,"",N/A,write in,0
Johnson,Park 2-15,US SENATOR,"",Democrat,PATRICK WIESNER,385
Johnson,Park 2-15,US SENATOR,"",N/A,write in,0
Johnson,Park 2-16,US SENATOR,"",Democrat,PATRICK WIESNER,236
Johnson,Park 2-16,US SENATOR,"",N/A,write in,0
Johnson,Park 2-17,US SENATOR,"",Democrat,PATRICK WIESNER,295
Johnson,Park 2-17,US SENATOR,"",N/A,write in,1
Johnson,Park 2-18,US SENATOR,"",Democrat,PATRICK WIESNER,387
Johnson,Park 2-18,US SENATOR,"",N/A,write in,5
Johnson,Park 2-19,US SENATOR,"",Democrat,PATRICK WIESNER,254
Johnson,Park 2-19,US SENATOR,"",N/A,write in,1
Johnson,Park 2-20,US SENATOR,"",Democrat,PATRICK WIESNER,214
Johnson,Park 2-20,US SENATOR,"",N/A,write in,0
Johnson,Park 2-21,US SENATOR,"",Democrat,PATRICK WIESNER,248
Johnson,Park 2-21,US SENATOR,"",N/A,write in,0
Johnson,Park 2-22,US SENATOR,"",Democrat,PATRICK WIESNER,302
Johnson,Park 2-22,US SENATOR,"",N/A,write in,1
Johnson,Park 2-23,US SENATOR,"",Democrat,PATRICK WIESNER,244
Johnson,Park 2-23,US SENATOR,"",N/A,write in,0
Johnson,Park 2-24,US SENATOR,"",Democrat,PATRICK WIESNER,493
Johnson,Park 2-24,US SENATOR,"",N/A,write in,1
Johnson,Park 2-25,US SENATOR,"",Democrat,PATRICK WIESNER,351
Johnson,Park 2-25,US SENATOR,"",N/A,write in,1
Johnson,Park 2-26,US SENATOR,"",Democrat,PATRICK WIESNER,153
Johnson,Park 2-26,US SENATOR,"",N/A,write in,0
Johnson,Park 3-01,US SENATOR,"",Democrat,PATRICK WIESNER,411
Johnson,Park 3-01,US SENATOR,"",N/A,write in,2
Johnson,Park 3-02,US SENATOR,"",Democrat,PATRICK WIESNER,308
Johnson,Park 3-02,US SENATOR,"",N/A,write in,0
Johnson,Park 3-03,US SENATOR,"",Democrat,PATRICK WIESNER,228
Johnson,Park 3-03,US SENATOR,"",N/A,write in,0
Johnson,Park 3-04,US SENATOR,"",Democrat,PATRICK WIESNER,384
Johnson,Park 3-04,US SENATOR,"",N/A,write in,0
Johnson,Park 3-05,US SENATOR,"",Democrat,PATRICK WIESNER,363
Johnson,Park 3-05,US SENATOR,"",N/A,write in,0
Johnson,Park 3-06,US SENATOR,"",Democrat,PATRICK WIESNER,378
Johnson,Park 3-06,US SENATOR,"",N/A,write in,1
Johnson,Park 3-07,US SENATOR,"",Democrat,PATRICK WIESNER,326
Johnson,Park 3-07,US SENATOR,"",N/A,write in,0
Johnson,Park 3-08,US SENATOR,"",Democrat,PATRICK WIESNER,256
Johnson,Park 3-08,US SENATOR,"",N/A,write in,0
Johnson,Park 3-09,US SENATOR,"",Democrat,PATRICK WIESNER,425
Johnson,Park 3-09,US SENATOR,"",N/A,write in,0
Johnson,Park 3-10,US SENATOR,"",Democrat,PATRICK WIESNER,218
Johnson,Park 3-10,US SENATOR,"",N/A,write in,0
Johnson,Park 3-11,US SENATOR,"",Democrat,PATRICK WIESNER,282
Johnson,Park 3-11,US SENATOR,"",N/A,write in,0
Johnson,Park 3-12,US SENATOR,"",Democrat,PATRICK WIESNER,314
Johnson,Park 3-12,US SENATOR,"",N/A,write in,2
Johnson,Park 3-13,US SENATOR,"",Democrat,PATRICK WIESNER,531
Johnson,Park 3-13,US SENATOR,"",N/A,write in,0
Johnson,Park 3-14,US SENATOR,"",Democrat,PATRICK WIESNER,437
Johnson,Park 3-14,US SENATOR,"",N/A,write in,1
Johnson,Park 3-15,US SENATOR,"",Democrat,PATRICK WIESNER,221
Johnson,Park 3-15,US SENATOR,"",N/A,write in,0
Johnson,Park 3-16,US SENATOR,"",Democrat,PATRICK WIESNER,306
Johnson,Park 3-16,US SENATOR,"",N/A,write in,0
Johnson,Park 3-17,US SENATOR,"",Democrat,PATRICK WIESNER,202
Johnson,Park 3-17,US SENATOR,"",N/A,write in,1
Johnson,Park 3-18,US SENATOR,"",Democrat,PATRICK WIESNER,322
Johnson,Park 3-18,US SENATOR,"",N/A,write in,1
Johnson,Park 3-19,US SENATOR,"",Democrat,PATRICK WIESNER,349
Johnson,Park 3-19,US SENATOR,"",N/A,write in,0
Johnson,Park 3-20,US SENATOR,"",Democrat,PATRICK WIESNER,349
Johnson,Park 3-20,US SENATOR,"",N/A,write in,0
Johnson,Park 3-21,US SENATOR,"",Democrat,PATRICK WIESNER,265
Johnson,Park 3-21,US SENATOR,"",N/A,write in,0
Johnson,Park 3-22,US SENATOR,"",Democrat,PATRICK WIESNER,205
Johnson,Park 3-22,US SENATOR,"",N/A,write in,0
Johnson,Park 4-01,US SENATOR,"",Democrat,PATRICK WIESNER,255
Johnson,Park 4-01,US SENATOR,"",N/A,write in,1
Johnson,Park 4-02,US SENATOR,"",Democrat,PATRICK WIESNER,378
Johnson,Park 4-02,US SENATOR,"",N/A,write in,0
Johnson,Park 4-03,US SENATOR,"",Democrat,PATRICK WIESNER,337
Johnson,Park 4-03,US SENATOR,"",N/A,write in,1
Johnson,Park 4-04,US SENATOR,"",Democrat,PATRICK WIESNER,408
Johnson,Park 4-04,US SENATOR,"",N/A,write in,1
Johnson,Park 4-05,US SENATOR,"",Democrat,PATRICK WIESNER,322
Johnson,Park 4-05,US SENATOR,"",N/A,write in,1
Johnson,Park 4-06,US SENATOR,"",Democrat,PATRICK WIESNER,265
Johnson,Park 4-06,US SENATOR,"",N/A,write in,0
Johnson,Park 4-07,US SENATOR,"",Democrat,PATRICK WIESNER,250
Johnson,Park 4-07,US SENATOR,"",N/A,write in,0
Johnson,Park 4-08,US SENATOR,"",Democrat,PATRICK WIESNER,304
Johnson,Park 4-08,US SENATOR,"",N/A,write in,0
Johnson,Park 4-09,US SENATOR,"",Democrat,PATRICK WIESNER,188
Johnson,Park 4-09,US SENATOR,"",N/A,write in,0
Johnson,Park 4-10,US SENATOR,"",Democrat,PATRICK WIESNER,180
Johnson,Park 4-10,US SENATOR,"",N/A,write in,0
Johnson,Park 4-11,US SENATOR,"",Democrat,PATRICK WIESNER,393
Johnson,Park 4-11,US SENATOR,"",N/A,write in,0
Johnson,Park 4-12,US SENATOR,"",Democrat,PATRICK WIESNER,493
Johnson,Park 4-12,US SENATOR,"",N/A,write in,3
Johnson,Park 4-13,US SENATOR,"",Democrat,PATRICK WIESNER,248
Johnson,Park 4-13,US SENATOR,"",N/A,write in,0
Johnson,Park 4-14,US SENATOR,"",Democrat,PATRICK WIESNER,153
Johnson,Park 4-14,US SENATOR,"",N/A,write in,0
Johnson,Park 4-15,US SENATOR,"",Democrat,PATRICK WIESNER,397
Johnson,Park 4-15,US SENATOR,"",N/A,write in,0
Johnson,Park 4-16,US SENATOR,"",Democrat,PATRICK WIESNER,359
Johnson,Park 4-16,US SENATOR,"",N/A,write in,0
Johnson,Park 4-17,US SENATOR,"",Democrat,PATRICK WIESNER,454
Johnson,Park 4-17,US SENATOR,"",N/A,write in,0
Johnson,Park 4-18,US SENATOR,"",Democrat,PATRICK WIESNER,108
Johnson,Park 4-18,US SENATOR,"",N/A,write in,0
Johnson,Park 4-19,US SENATOR,"",Democrat,PATRICK WIESNER,316
Johnson,Park 4-19,US SENATOR,"",N/A,write in,0
Johnson,Park 5-01,US SENATOR,"",Democrat,PATRICK WIESNER,339
Johnson,Park 5-01,US SENATOR,"",N/A,write in,0
Johnson,Park 5-02,US SENATOR,"",Democrat,PATRICK WIESNER,19
Johnson,Park 5-02,US SENATOR,"",N/A,write in,0
Johnson,Park 5-03,US SENATOR,"",Democrat,PATRICK WIESNER,323
Johnson,Park 5-03,US SENATOR,"",N/A,write in,1
Johnson,Park 5-04,US SENATOR,"",Democrat,PATRICK WIESNER,326
Johnson,Park 5-04,US SENATOR,"",N/A,write in,0
Johnson,Park 5-05,US SENATOR,"",Democrat,PATRICK WIESNER,319
Johnson,Park 5-05,US SENATOR,"",N/A,write in,1
Johnson,Park 5-06,US SENATOR,"",Democrat,PATRICK WIESNER,343
Johnson,Park 5-06,US SENATOR,"",N/A,write in,0
Johnson,Park 5-07,US SENATOR,"",Democrat,PATRICK WIESNER,284
Johnson,Park 5-07,US SENATOR,"",N/A,write in,1
Johnson,Park 5-08,US SENATOR,"",Democrat,PATRICK WIESNER,576
Johnson,Park 5-08,US SENATOR,"",N/A,write in,0
Johnson,Park 5-09,US SENATOR,"",Democrat,PATRICK WIESNER,417
Johnson,Park 5-09,US SENATOR,"",N/A,write in,1
Johnson,Park 5-10,US SENATOR,"",Democrat,PATRICK WIESNER,331
Johnson,Park 5-10,US SENATOR,"",N/A,write in,0
Johnson,Park 5-11,US SENATOR,"",Democrat,PATRICK WIESNER,469
Johnson,Park 5-11,US SENATOR,"",N/A,write in,0
Johnson,Park 5-12,US SENATOR,"",Democrat,PATRICK WIESNER,193
Johnson,Park 5-12,US SENATOR,"",N/A,write in,0
Johnson,Park 5-13,US SENATOR,"",Democrat,PATRICK WIESNER,475
Johnson,Park 5-13,US SENATOR,"",N/A,write in,0
Johnson,Park 5-14,US SENATOR,"",Democrat,PATRICK WIESNER,368
Johnson,Park 5-14,US SENATOR,"",N/A,write in,1
Johnson,Park 5-15,US SENATOR,"",Democrat,PATRICK WIESNER,371
Johnson,Park 5-15,US SENATOR,"",N/A,write in,1
Johnson,Park 5-16,US SENATOR,"",Democrat,PATRICK WIESNER,185
Johnson,Park 5-16,US SENATOR,"",N/A,write in,0
Johnson,Park 5-17,US SENATOR,"",Democrat,PATRICK WIESNER,152
Johnson,Park 5-17,US SENATOR,"",N/A,write in,0
Johnson,Park 5-18,US SENATOR,"",Democrat,PATRICK WIESNER,384
Johnson,Park 5-18,US SENATOR,"",N/A,write in,0
Johnson,Park 6-01,US SENATOR,"",Democrat,PATRICK WIESNER,285
Johnson,Park 6-01,US SENATOR,"",N/A,write in,1
Johnson,Park 6-02,US SENATOR,"",Democrat,PATRICK WIESNER,259
Johnson,Park 6-02,US SENATOR,"",N/A,write in,0
Johnson,Park 6-03,US SENATOR,"",Democrat,PATRICK WIESNER,200
Johnson,Park 6-03,US SENATOR,"",N/A,write in,0
Johnson,Park 6-04,US SENATOR,"",Democrat,PATRICK WIESNER,319
Johnson,Park 6-04,US SENATOR,"",N/A,write in,1
Johnson,Park 6-05,US SENATOR,"",Democrat,PATRICK WIESNER,396
Johnson,Park 6-05,US SENATOR,"",N/A,write in,0
Johnson,Park 6-06,US SENATOR,"",Democrat,PATRICK WIESNER,0
Johnson,Park 6-06,US SENATOR,"",N/A,write in,0
Johnson,Park 6-07,US SENATOR,"",Democrat,PATRICK WIESNER,71
Johnson,Park 6-07,US SENATOR,"",N/A,write in,0
Johnson,Park 6-08,US SENATOR,"",Democrat,PATRICK WIESNER,538
Johnson,Park 6-08,US SENATOR,"",N/A,write in,4
Johnson,Park 6-09,US SENATOR,"",Democrat,PATRICK WIESNER,458
Johnson,Park 6-09,US SENATOR,"",N/A,write in,1
Johnson,Park 6-10,US SENATOR,"",Democrat,PATRICK WIESNER,348
Johnson,Park 6-10,US SENATOR,"",N/A,write in,1
Johnson,Park 6-11,US SENATOR,"",Democrat,PATRICK WIESNER,284
Johnson,Park 6-11,US SENATOR,"",N/A,write in,0
Johnson,Park 6-12,US SENATOR,"",Democrat,PATRICK WIESNER,131
Johnson,Park 6-12,US SENATOR,"",N/A,write in,0
Johnson,Park 6-13,US SENATOR,"",Democrat,PATRICK WIESNER,383
Johnson,Park 6-13,US SENATOR,"",N/A,write in,1
Johnson,Park 6-15,US SENATOR,"",Democrat,PATRICK WIESNER,353
Johnson,Park 6-15,US SENATOR,"",N/A,write in,1
Johnson,Park 6-16,US SENATOR,"",Democrat,PATRICK WIESNER,190
Johnson,Park 6-16,US SENATOR,"",N/A,write in,0
Johnson,Park 6-17,US SENATOR,"",Democrat,PATRICK WIESNER,56
Johnson,Park 6-17,US SENATOR,"",N/A,write in,0
Johnson,Park 6-18,US SENATOR,"",Democrat,PATRICK WIESNER,0
Johnson,Park 6-18,US SENATOR,"",N/A,write in,0
Johnson,Park 6-19,US SENATOR,"",Democrat,PATRICK WIESNER,373
Johnson,Park 6-19,US SENATOR,"",N/A,write in,0
Johnson,Park 6-20,US SENATOR,"",Democrat,PATRICK WIESNER,84
Johnson,Park 6-20,US SENATOR,"",N/A,write in,0
Johnson,Park 6-21,US SENATOR,"",Democrat,PATRICK WIESNER,423
Johnson,Park 6-21,US SENATOR,"",N/A,write in,0
Johnson,Twp 0-02,US SENATOR,"",Democrat,PATRICK WIESNER,148
Johnson,Twp 0-02,US SENATOR,"",N/A,write in,0
Johnson,Twp 0-04,US SENATOR,"",Democrat,PATRICK WIESNER,166
Johnson,Twp 0-04,US SENATOR,"",N/A,write in,0
Johnson,Twp 0-05,US SENATOR,"",Democrat,PATRICK WIESNER,1
Johnson,Twp 0-05,US SENATOR,"",N/A,write in,0
Johnson,Twp 0-09,US SENATOR,"",Democrat,PATRICK WIESNER,6
Johnson,Twp 0-09,US SENATOR,"",N/A,write in,0
Johnson,Twp 0-10,US SENATOR,"",Democrat,PATRICK WIESNER,0
Johnson,Twp 0-10,US SENATOR,"",N/A,write in,0
Johnson,Twp 0-11,US SENATOR,"",Democrat,PATRICK WIESNER,29
Johnson,Twp 0-11,US SENATOR,"",N/A,write in,0
Johnson,Village 1-01,US SENATOR,"",Democrat,PATRICK WIESNER,481
Johnson,Village 1-01,US SENATOR,"",N/A,write in,0
Johnson,Village 1-02,US SENATOR,"",Democrat,PATRICK WIESNER,341
Johnson,Village 1-02,US SENATOR,"",N/A,write in,1
Johnson,Village 1-03,US SENATOR,"",Democrat,PATRICK WIESNER,488
Johnson,Village 1-03,US SENATOR,"",N/A,write in,2
Johnson,Village 2-01,US SENATOR,"",Democrat,PATRICK WIESNER,414
Johnson,Village 2-01,US SENATOR,"",N/A,write in,0
Johnson,Village 2-02,US SENATOR,"",Democrat,PATRICK WIESNER,235
Johnson,Village 2-02,US SENATOR,"",N/A,write in,0
Johnson,Village 2-03,US SENATOR,"",Democrat,PATRICK WIESNER,432
Johnson,Village 2-03,US SENATOR,"",N/A,write in,0
Johnson,Village 3-01,US SENATOR,"",Democrat,PATRICK WIESNER,271
Johnson,Village 3-01,US SENATOR,"",N/A,write in,1
Johnson,Village 3-02,US SENATOR,"",Democrat,PATRICK WIESNER,417
Johnson,Village 3-02,US SENATOR,"",N/A,write in,2
Johnson,Village 3-03,US SENATOR,"",Democrat,PATRICK WIESNER,386
Johnson,Village 3-03,US SENATOR,"",N/A,write in,0
Johnson,Village 4-01,US SENATOR,"",Democrat,PATRICK WIESNER,332
Johnson,Village 4-01,US SENATOR,"",N/A,write in,0
Johnson,Village 4-02,US SENATOR,"",Democrat,PATRICK WIESNER,280
Johnson,Village 4-02,US SENATOR,"",N/A,write in,0
Johnson,Village 4-03,US SENATOR,"",Democrat,PATRICK WIESNER,447
Johnson,Village 4-03,US SENATOR,"",N/A,write in,0
Johnson,Village 5-01,US SENATOR,"",Democrat,PATRICK WIESNER,383
Johnson,Village 5-01,US SENATOR,"",N/A,write in,1
Johnson,Village 5-02,US SENATOR,"",Democrat,PATRICK WIESNER,347
Johnson,Village 5-02,US SENATOR,"",N/A,write in,0
Johnson,Village 5-03,US SENATOR,"",Democrat,PATRICK WIESNER,301
Johnson,Village 5-03,US SENATOR,"",N/A,write in,1
Johnson,Village 6-01,US SENATOR,"",Democrat,PATRICK WIESNER,461
Johnson,Village 6-01,US SENATOR,"",N/A,write in,0
Johnson,Village 6-02,US SENATOR,"",Democrat,PATRICK WIESNER,387
Johnson,Village 6-02,US SENATOR,"",N/A,write in,0
Johnson,Village 6-03,US SENATOR,"",Democrat,PATRICK WIESNER,294
Johnson,Village 6-03,US SENATOR,"",N/A,write in,1
Johnson,Park 1-01,US SENATOR,"",Democrat,PATRICK WIESNER,252
Johnson,Park 1-01,US SENATOR,"",N/A,write in,0
Johnson,Park 1-02,US SENATOR,"",Democrat,PATRICK WIESNER,183
Johnson,Park 1-02,US SENATOR,"",N/A,write in,0
Johnson,Park 2-01,US SENATOR,"",Democrat,PATRICK WIESNER,235
Johnson,Park 2-01,US SENATOR,"",N/A,write in,0
Johnson,Park 2-02,US SENATOR,"",Democrat,PATRICK WIESNER,256
Johnson,Park 2-02,US SENATOR,"",N/A,write in,0
Johnson,Park 3-01,US SENATOR,"",Democrat,PATRICK WIESNER,211
Johnson,Park 3-01,US SENATOR,"",N/A,write in,0
Johnson,Park 3-02,US SENATOR,"",Democrat,PATRICK WIESNER,183
Johnson,Park 3-02,US SENATOR,"",N/A,write in,0
Johnson,Park 3-03,US SENATOR,"",Democrat,PATRICK WIESNER,142
Johnson,Park 3-03,US SENATOR,"",N/A,write in,2
Johnson,Park 4-01,US SENATOR,"",Democrat,PATRICK WIESNER,157
Johnson,Park 4-01,US SENATOR,"",N/A,write in,1
Johnson,Park 4-02,US SENATOR,"",Democrat,PATRICK WIESNER,206
Johnson,Park 4-02,US SENATOR,"",N/A,write in,0
Johnson,Park 4-03,US SENATOR,"",Democrat,PATRICK WIESNER,218
Johnson,Park 4-03,US SENATOR,"",N/A,write in,0
Johnson,Hill 0-01,US SENATOR,"",Democrat,PATRICK WIESNER,452
Johnson,Hill 0-01,US SENATOR,"",N/A,write in,0
Johnson,Hill 0-03,US SENATOR,"",Democrat,PATRICK WIESNER,27
Johnson,Hill 0-03,US SENATOR,"",N/A,write in,0
Johnson,Hill 0-04,US SENATOR,"",Democrat,PATRICK WIESNER,1
Johnson,Hill 0-04,US SENATOR,"",N/A,write in,0
Johnson,Hill Twp 0-01,US SENATOR,"",Democrat,PATRICK WIESNER,232
Johnson,Hill Twp 0-01,US SENATOR,"",N/A,write in,1
Johnson,Hill Twp 0-02,US SENATOR,"",Democrat,PATRICK WIESNER,0
Johnson,Hill Twp 0-02,US SENATOR,"",N/A,write in,0
Johnson,Hill Twp 0-03,US SENATOR,"",Democrat,PATRICK WIESNER,31
Johnson,Hill Twp 0-03,US SENATOR,"",N/A,write in,0
Johnson,Hill Twp 0-04,US SENATOR,"",Democrat,PATRICK WIESNER,4
Johnson,Hill Twp 0-04,US SENATOR,"",N/A,write in,0
Johnson,Hill Twp 0-05,US SENATOR,"",Democrat,PATRICK WIESNER,5
Johnson,Hill Twp 0-05,US SENATOR,"",N/A,write in,0
Johnson,Hills 0-01,US SENATOR,"",Democrat,PATRICK WIESNER,133
Johnson,Hills 0-01,US SENATOR,"",N/A,write in,1
Johnson,Aubry Twp 0-01,US REP,3,Libertarian,STEVEN A HOHE,5
Johnson,Aubry Twp 0-01,US REP,3,Democrat,JAY SIDIE,34
Johnson,Aubry Twp 0-02,US REP,3,Libertarian,STEVEN A HOHE,55
Johnson,Aubry Twp 0-02,US REP,3,Democrat,JAY SIDIE,193
Johnson,Aubry Twp 0-03,US REP,3,Libertarian,STEVEN A HOHE,26
Johnson,Aubry Twp 0-03,US REP,3,Democrat,JAY SIDIE,134
Johnson,Aubry Twp 0-04,US REP,3,Libertarian,STEVEN A HOHE,92
Johnson,Aubry Twp 0-04,US REP,3,Democrat,JAY SIDIE,262
Johnson,Aubry Twp 0-05,US REP,3,Libertarian,STEVEN A HOHE,1
Johnson,Aubry Twp 0-05,US REP,3,Democrat,JAY SIDIE,5
Johnson,Aubry Twp 0-06,US REP,3,Libertarian,STEVEN A HOHE,5
Johnson,Aubry Twp 0-06,US REP,3,Democrat,JAY SIDIE,19
Johnson,De Soto 0-01,US REP,3,Libertarian,STEVEN A HOHE,129
Johnson,De Soto 0-01,US REP,3,Democrat,JAY SIDIE,260
Johnson,De Soto 0-02,US REP,3,Libertarian,STEVEN A HOHE,70
Johnson,De Soto 0-02,US REP,3,Democrat,JAY SIDIE,203
Johnson,De Soto 0-03,US REP,3,Libertarian,STEVEN A HOHE,91
Johnson,De Soto 0-03,US REP,3,Democrat,JAY SIDIE,234
Johnson,De Soto 0-06,US REP,3,Libertarian,STEVEN A HOHE,14
Johnson,De Soto 0-06,US REP,3,Democrat,JAY SIDIE,33
Johnson,De Soto 0-07,US REP,3,Libertarian,STEVEN A HOHE,1
Johnson,De Soto 0-07,US REP,3,Democrat,JAY SIDIE,0
Johnson,Edgerton 0-01,US REP,3,Libertarian,STEVEN A HOHE,88
Johnson,Edgerton 0-01,US REP,3,Democrat,JAY SIDIE,176
Johnson,Edgerton 0-05,US REP,3,Libertarian,STEVEN A HOHE,0
Johnson,Edgerton 0-05,US REP,3,Democrat,JAY SIDIE,0
Johnson,Edgerton 0-06,US REP,3,Libertarian,STEVEN A HOHE,0
Johnson,Edgerton 0-06,US REP,3,Democrat,JAY SIDIE,0
Johnson,Fairway 1-01,US REP,3,Libertarian,STEVEN A HOHE,15
Johnson,Fairway 1-01,US REP,3,Democrat,JAY SIDIE,203
Johnson,Fairway 1-02,US REP,3,Libertarian,STEVEN A HOHE,7
Johnson,Fairway 1-02,US REP,3,Democrat,JAY SIDIE,141
Johnson,Fairway 2-01,US REP,3,Libertarian,STEVEN A HOHE,7
Johnson,Fairway 2-01,US REP,3,Democrat,JAY SIDIE,143
Johnson,Fairway 2-02,US REP,3,Libertarian,STEVEN A HOHE,10
Johnson,Fairway 2-02,US REP,3,Democrat,JAY SIDIE,138
Johnson,Fairway 3-01,US REP,3,Libertarian,STEVEN A HOHE,10
Johnson,Fairway 3-01,US REP,3,Democrat,JAY SIDIE,195
Johnson,Fairway 3-02,US REP,3,Libertarian,STEVEN A HOHE,9
Johnson,Fairway 3-02,US REP,3,Democrat,JAY SIDIE,166
Johnson,Fairway 4-01,US REP,3,Libertarian,STEVEN A HOHE,14
Johnson,Fairway 4-01,US REP,3,Democrat,JAY SIDIE,82
Johnson,Fairway 4-02,US REP,3,Libertarian,STEVEN A HOHE,15
Johnson,Fairway 4-02,US REP,3,Democrat,JAY SIDIE,113
Johnson,Fairway 4-03,US REP,3,Libertarian,STEVEN A HOHE,11
Johnson,Fairway 4-03,US REP,3,Democrat,JAY SIDIE,68
Johnson,Fairway 4-04,US REP,3,Libertarian,STEVEN A HOHE,10
Johnson,Fairway 4-04,US REP,3,Democrat,JAY SIDIE,104
Johnson,Gardner 0-01,US REP,3,Libertarian,STEVEN A HOHE,126
Johnson,Gardner 0-01,US REP,3,Democrat,JAY SIDIE,374
Johnson,Gardner 0-02,US REP,3,Libertarian,STEVEN A HOHE,33
